journey_id,line,direction,origin,destination,stop_id,scheduled_arrival,expected_arrival,scheduled_departure,expected_departure,arrival_status,departure_status,collection_time,arrival_delay_min,departure_delay_min,journey_stop_id,previous_delay_min,previous_departure_delay_min,delay_change_min,future_arrival_delay_min,target_delayed,scheduled_arrival_paris,hour,day_of_week,minutes_to_scheduled
SNCF_MAGENTA_PRD:VehicleJourney::10566628-a522-4ef2-bca6-39a28ced62c7:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43067:,2026-08-20 17:39:00+00:00,2026-08-20 17:39:00+00:00,2026-08-20 17:39:28+00:00,2026-08-20 17:39:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.13333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::10566628-a522-4ef2-bca6-39a28ced62c7:LOC_STIF:StopArea:SP:43067:,0.0,-0.13333333333333333,0.0,0.0,0,2026-08-20 19:39:00+02:00,19.0,3.0,60.583683683333334
SNCF_MAGENTA_PRD:VehicleJourney::4a37ba12-a0a5-44b9-98e1-6d3f67a2bdb6:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:46007:,2026-08-20 18:17:59+00:00,2026-08-20 18:17:59+00:00,2026-08-20 18:18:30+00:00,2026-08-20 18:18:19+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.18333333333333332,SNCF_MAGENTA_PRD:VehicleJourney::4a37ba12-a0a5-44b9-98e1-6d3f67a2bdb6:LOC_STIF:StopArea:SP:46007:,0.0,-0.18333333333333332,0.0,0.0,0,2026-08-20 20:17:59+02:00,20.0,3.0,99.56701701666665
SNCF_MAGENTA_PRD:VehicleJourney::33279e26-7627-4b92-83e0-4518ab03822d:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:46163:,2026-08-20 16:48:10+00:00,2026-08-20 16:49:49+00:00,2026-08-20 16:48:40+00:00,2026-08-20 16:50:19+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,1.65,1.65,SNCF_MAGENTA_PRD:VehicleJourney::33279e26-7627-4b92-83e0-4518ab03822d:LOC_STIF:StopArea:SP:46163:,1.65,1.65,0.0,2.6666666666666665,1,2026-08-20 18:48:10+02:00,18.0,3.0,9.75035035
SNCF_MAGENTA_PRD:VehicleJourney::1c49b835-c5e4-4b5b-8d07-0cc4bc691ccf:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:46725:,2026-08-20 17:27:10+00:00,2026-08-20 17:27:10+00:00,2026-08-20 17:27:40+00:00,2026-08-20 17:27:40+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::1c49b835-c5e4-4b5b-8d07-0cc4bc691ccf:LOC_STIF:StopArea:SP:46725:,0.0,0.0,0.0,0.0,0,2026-08-20 19:27:10+02:00,19.0,3.0,48.75035035
SNCF_MAGENTA_PRD:VehicleJourney::f893b2b0-40f1-4789-998a-8bf859d2bd3e:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:46725:,2026-08-20 16:41:20+00:00,2026-08-20 16:41:20+00:00,2026-08-20 16:41:50+00:00,2026-08-20 16:41:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::f893b2b0-40f1-4789-998a-8bf859d2bd3e:LOC_STIF:StopArea:SP:46725:,0.0,0.0,0.0,1.0,0,2026-08-20 18:41:20+02:00,18.0,3.0,2.9170170166666667
SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:43067:,2026-08-20 16:48:00+00:00,2026-08-20 16:51:31+00:00,2026-08-20 16:48:28+00:00,2026-08-20 16:51:51+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,3.5166666666666666,3.3833333333333333,SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC_STIF:StopArea:SP:43067:,1.1666666666666667,1.0333333333333334,2.3499999999999996,3.5166666666666666,1,2026-08-20 18:48:00+02:00,18.0,3.0,9.583683683333334
SNCF_MAGENTA_PRD:VehicleJourney::c3f4b691-c019-436e-a205-167428b68d13:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:44493:,2026-08-20 18:22:25+00:00,2026-08-20 18:22:25+00:00,2026-08-20 18:22:53+00:00,2026-08-20 18:22:45+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.13333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::c3f4b691-c019-436e-a205-167428b68d13:LOC_STIF:StopArea:SP:44493:,0.0,-0.13333333333333333,0.0,0.0,0,2026-08-20 20:22:25+02:00,20.0,3.0,104.00035034999999
SNCF_MAGENTA_PRD:VehicleJourney::e7673164-2548-4b17-9bff-3d79a482d6da:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:45102:,2026-08-20 17:40:19+00:00,2026-08-20 17:40:19+00:00,2026-08-20 17:41:00+00:00,2026-08-20 17:40:39+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.35,SNCF_MAGENTA_PRD:VehicleJourney::e7673164-2548-4b17-9bff-3d79a482d6da:LOC_STIF:StopArea:SP:45102:,0.0,-0.35,0.0,0.0,0,2026-08-20 19:40:19+02:00,19.0,3.0,61.900350350000004
SNCF_MAGENTA_PRD:VehicleJourney::c38cc320-9b89-4619-b760-538652cb5897:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:58774:,2026-08-20 18:09:39+00:00,2026-08-20 18:09:39+00:00,2026-08-20 18:10:39+00:00,2026-08-20 18:09:59+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.6666666666666666,SNCF_MAGENTA_PRD:VehicleJourney::c38cc320-9b89-4619-b760-538652cb5897:LOC_STIF:StopArea:SP:58774:,0.0,-0.6666666666666666,0.0,0.0,0,2026-08-20 20:09:39+02:00,20.0,3.0,91.23368368333333
SNCF_MAGENTA_PRD:VehicleJourney::13ac545f-d085-42a1-9901-aea585f45a90:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:44877:,2026-08-20 16:56:18+00:00,2026-08-20 16:57:10+00:00,2026-08-20 16:56:59+00:00,2026-08-20 16:57:30+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.8666666666666667,0.5166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::13ac545f-d085-42a1-9901-aea585f45a90:LOC_STIF:StopArea:SP:44877:,0.8666666666666667,0.5166666666666667,0.0,0.21666666666666667,0,2026-08-20 18:56:18+02:00,18.0,3.0,17.883683683333334
SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:43097:,2026-08-20 16:52:09+00:00,2026-08-20 16:55:40+00:00,2026-08-20 16:52:54+00:00,2026-08-20 16:56:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,3.5166666666666666,3.1,SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC_STIF:StopArea:SP:43097:,1.1666666666666667,0.75,2.3499999999999996,3.5166666666666666,1,2026-08-20 18:52:09+02:00,18.0,3.0,13.733683683333334
SNCF_MAGENTA_PRD:VehicleJourney::17e5528e-6d8e-43da-92b3-40a2099ce61e:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43122:,2026-08-20 17:37:00+00:00,2026-08-20 17:37:00+00:00,2026-08-20 17:37:30+00:00,2026-08-20 17:37:30+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::17e5528e-6d8e-43da-92b3-40a2099ce61e:LOC_STIF:StopArea:SP:43122:,0.0,0.0,0.0,0.0,0,2026-08-20 19:37:00+02:00,19.0,3.0,58.583683683333334
SNCF_MAGENTA_PRD:VehicleJourney::1c49b835-c5e4-4b5b-8d07-0cc4bc691ccf:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:473843:,2026-08-20 16:44:49+00:00,2026-08-20 16:44:09+00:00,2026-08-20 16:45:24+00:00,2026-08-20 16:44:29+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,-0.6666666666666666,-0.9166666666666666,SNCF_MAGENTA_PRD:VehicleJourney::1c49b835-c5e4-4b5b-8d07-0cc4bc691ccf:LOC_STIF:StopArea:SP:473843:,0.0,-0.25,-0.6666666666666666,-0.6666666666666666,0,2026-08-20 18:44:49+02:00,18.0,3.0,6.40035035
SNCF_MAGENTA_PRD:VehicleJourney::c71d8163-e6d3-4df1-833a-f5325f02042a:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:474069:,2026-08-20 17:10:34+00:00,2026-08-20 17:10:34+00:00,2026-08-20 17:11:01+00:00,2026-08-20 17:10:54+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::c71d8163-e6d3-4df1-833a-f5325f02042a:LOC_STIF:StopArea:SP:474069:,0.0,-0.11666666666666667,0.0,0.0,0,2026-08-20 19:10:34+02:00,19.0,3.0,32.150350350000004
SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:43124:,2026-08-20 17:00:03+00:00,2026-08-20 17:03:34+00:00,2026-08-20 17:00:29+00:00,2026-08-20 17:03:54+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,3.5166666666666666,3.4166666666666665,SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC_STIF:StopArea:SP:43124:,1.1666666666666667,1.0666666666666667,2.3499999999999996,3.5166666666666666,1,2026-08-20 19:00:03+02:00,19.0,3.0,21.633683683333334
SNCF_MAGENTA_PRD:VehicleJourney::f41196f5-3bdc-4be1-abb2-6e90f916d238:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:47046:,2026-08-20 17:39:53+00:00,2026-08-20 17:39:53+00:00,2026-08-20 17:40:21+00:00,2026-08-20 17:40:13+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.13333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::f41196f5-3bdc-4be1-abb2-6e90f916d238:LOC_STIF:StopArea:SP:47046:,0.0,-0.13333333333333333,0.0,0.0,0,2026-08-20 19:39:53+02:00,19.0,3.0,61.46701701666667
SNCF_MAGENTA_PRD:VehicleJourney::c4f94419-5dc8-47ef-88df-e9925e666feb:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43193:,2026-08-20 17:11:20+00:00,2026-08-20 17:11:20+00:00,2026-08-20 17:12:10+00:00,2026-08-20 17:12:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::c4f94419-5dc8-47ef-88df-e9925e666feb:LOC_STIF:StopArea:SP:43193:,0.0,0.0,0.0,0.0,0,2026-08-20 19:11:20+02:00,19.0,3.0,32.91701701666667
SNCF_MAGENTA_PRD:VehicleJourney::f893b2b0-40f1-4789-998a-8bf859d2bd3e:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43066:,2026-08-20 17:34:40+00:00,2026-08-20 17:34:40+00:00,2026-08-20 17:35:25+00:00,2026-08-20 17:35:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::f893b2b0-40f1-4789-998a-8bf859d2bd3e:LOC_STIF:StopArea:SP:43066:,0.0,-0.4166666666666667,0.0,0.0,0,2026-08-20 19:34:40+02:00,19.0,3.0,56.25035035
SNCF_MAGENTA_PRD:VehicleJourney::758c22e9-e29b-4458-8c08-78538599af23:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:43140:,2026-08-20 17:22:10+00:00,2026-08-20 17:22:10+00:00,2026-08-20 17:22:40+00:00,2026-08-20 17:22:40+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::758c22e9-e29b-4458-8c08-78538599af23:LOC_STIF:StopArea:SP:43140:,0.0,0.0,0.0,0.0,0,2026-08-20 19:22:10+02:00,19.0,3.0,43.75035035
SNCF_MAGENTA_PRD:VehicleJourney::c71d8163-e6d3-4df1-833a-f5325f02042a:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43145:,2026-08-20 17:52:20+00:00,2026-08-20 17:52:20+00:00,2026-08-20 17:53:10+00:00,2026-08-20 17:53:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::c71d8163-e6d3-4df1-833a-f5325f02042a:LOC_STIF:StopArea:SP:43145:,0.0,0.0,0.0,0.0,0,2026-08-20 19:52:20+02:00,19.0,3.0,73.91701701666666
SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:44493:,2026-08-20 17:31:43+00:00,2026-08-20 17:31:43+00:00,2026-08-20 17:32:14+00:00,2026-08-20 17:32:03+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.18333333333333332,SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC_STIF:StopArea:SP:44493:,0.0,-0.18333333333333332,0.0,0.0,0,2026-08-20 19:31:43+02:00,19.0,3.0,53.30035035
SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC,B,Aller,Aéroport Charles de Gaulle 1 (Terminal 3),Massy-Palaiseau,STIF:StopArea:SP:43177:,2026-08-20 17:54:21+00:00,2026-08-20 17:54:21+00:00,2026-08-20 17:54:47+00:00,2026-08-20 17:54:41+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.1,SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC_STIF:StopArea:SP:43177:,0.0,-0.1,0.0,0.0,0,2026-08-20 19:54:21+02:00,19.0,3.0,75.93368368333333
SNCF_MAGENTA_PRD:VehicleJourney::39b01496-cd5d-40bf-8588-ff8f376f5dd7:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:44493:,2026-08-20 18:10:38+00:00,2026-08-20 18:10:38+00:00,2026-08-20 18:11:11+00:00,2026-08-20 18:10:58+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.21666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::39b01496-cd5d-40bf-8588-ff8f376f5dd7:LOC_STIF:StopArea:SP:44493:,0.0,-0.21666666666666667,0.0,0.0,0,2026-08-20 20:10:38+02:00,20.0,3.0,92.21701701666666
SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43071:,2026-08-20 17:06:00+00:00,2026-08-20 17:06:00+00:00,2026-08-20 17:06:50+00:00,2026-08-20 17:06:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC_STIF:StopArea:SP:43071:,0.0,0.0,0.0,0.0,0,2026-08-20 19:06:00+02:00,19.0,3.0,27.583683683333334
SNCF_MAGENTA_PRD:VehicleJourney::d550896a-eab9-41c2-bc32-bdf45dc755e6:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:47878:,2026-08-20 17:58:20+00:00,2026-08-20 17:58:20+00:00,2026-08-20 17:59:10+00:00,2026-08-20 17:59:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::d550896a-eab9-41c2-bc32-bdf45dc755e6:LOC_STIF:StopArea:SP:47878:,0.0,0.0,0.0,0.0,0,2026-08-20 19:58:20+02:00,19.0,3.0,79.91701701666666
SNCF_MAGENTA_PRD:VehicleJourney::c6676240-1c6b-4773-8e8e-21fe979d7896:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43231:,2026-08-20 17:04:20+00:00,2026-08-20 17:04:20+00:00,2026-08-20 17:04:50+00:00,2026-08-20 17:04:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::c6676240-1c6b-4773-8e8e-21fe979d7896:LOC_STIF:StopArea:SP:43231:,0.0,0.0,0.0,0.0,0,2026-08-20 19:04:20+02:00,19.0,3.0,25.917017016666666
SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43086:,2026-08-20 18:05:52+00:00,2026-08-20 18:05:52+00:00,2026-08-20 18:06:37+00:00,2026-08-20 18:06:12+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC_STIF:StopArea:SP:43086:,0.0,-0.4166666666666667,0.0,0.0,0,2026-08-20 20:05:52+02:00,20.0,3.0,87.45035035
SNCF_MAGENTA_PRD:VehicleJourney::2eb84c04-3e8d-4c4e-8530-93857eb694bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:46163:,2026-08-20 16:56:30+00:00,2026-08-20 16:56:30+00:00,2026-08-20 16:57:00+00:00,2026-08-20 16:57:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::2eb84c04-3e8d-4c4e-8530-93857eb694bd:LOC_STIF:StopArea:SP:46163:,0.0,0.0,0.0,0.0,0,2026-08-20 18:56:30+02:00,18.0,3.0,18.083683683333334
SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43833:,2026-08-20 17:45:04+00:00,2026-08-20 17:45:04+00:00,2026-08-20 17:45:42+00:00,2026-08-20 17:45:24+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.3,SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC_STIF:StopArea:SP:43833:,0.0,-0.3,0.0,0.0,0,2026-08-20 19:45:04+02:00,19.0,3.0,66.65035035
SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43066:,2026-08-20 17:49:40+00:00,2026-08-20 17:49:40+00:00,2026-08-20 17:50:25+00:00,2026-08-20 17:50:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::a43eb805-fac4-4ba7-9923-759ced91ae33:LOC_STIF:StopArea:SP:43066:,0.0,-0.4166666666666667,0.0,0.0,0,2026-08-20 19:49:40+02:00,19.0,3.0,71.25035034999999
SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC,B,Aller,Aéroport Charles de Gaulle 1 (Terminal 3),Massy-Palaiseau,STIF:StopArea:SP:43228:,2026-08-20 18:01:33+00:00,2026-08-20 18:01:33+00:00,2026-08-20 18:02:05+00:00,2026-08-20 18:01:53+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.2,SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC_STIF:StopArea:SP:43228:,0.0,-0.2,0.0,0.0,0,2026-08-20 20:01:33+02:00,20.0,3.0,83.13368368333333
SNCF_MAGENTA_PRD:VehicleJourney::2eb84c04-3e8d-4c4e-8530-93857eb694bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:46007:,2026-08-20 17:41:06+00:00,2026-08-20 17:41:06+00:00,2026-08-20 17:41:33+00:00,2026-08-20 17:41:26+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::2eb84c04-3e8d-4c4e-8530-93857eb694bd:LOC_STIF:StopArea:SP:46007:,0.0,-0.11666666666666667,0.0,0.0,0,2026-08-20 19:41:06+02:00,19.0,3.0,62.683683683333335
SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC,B,Aller,Aéroport Charles de Gaulle 1 (Terminal 3),Massy-Palaiseau,STIF:StopArea:SP:43231:,2026-08-20 17:16:30+00:00,2026-08-20 17:16:30+00:00,2026-08-20 17:17:00+00:00,2026-08-20 17:17:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC_STIF:StopArea:SP:43231:,0.0,0.0,0.0,0.0,0,2026-08-20 19:16:30+02:00,19.0,3.0,38.083683683333334
SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43607:,2026-08-20 17:35:26+00:00,2026-08-20 17:35:26+00:00,2026-08-20 17:35:58+00:00,2026-08-20 17:35:46+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.2,SNCF_MAGENTA_PRD:VehicleJourney::3f4c651f-9ece-4da2-839a-b7bade80ef68:LOC_STIF:StopArea:SP:43607:,0.0,-0.2,0.0,0.0,0,2026-08-20 19:35:26+02:00,19.0,3.0,57.017017016666664
SNCF_MAGENTA_PRD:VehicleJourney::17e5528e-6d8e-43da-92b3-40a2099ce61e:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:47878:,2026-08-20 17:49:20+00:00,2026-08-20 17:49:20+00:00,2026-08-20 17:50:10+00:00,2026-08-20 17:50:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::17e5528e-6d8e-43da-92b3-40a2099ce61e:LOC_STIF:StopArea:SP:47878:,0.0,0.0,0.0,0.0,0,2026-08-20 19:49:20+02:00,19.0,3.0,70.91701701666666
SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC,B,Aller,Aéroport Charles de Gaulle 1 (Terminal 3),Massy-Palaiseau,STIF:StopArea:SP:43193:,2026-08-20 17:05:20+00:00,2026-08-20 17:05:20+00:00,2026-08-20 17:06:10+00:00,2026-08-20 17:06:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC_STIF:StopArea:SP:43193:,0.0,0.0,0.0,0.0,0,2026-08-20 19:05:20+02:00,19.0,3.0,26.917017016666666
SNCF_MAGENTA_PRD:VehicleJourney::d550896a-eab9-41c2-bc32-bdf45dc755e6:LOC,B,Retour,Saint-Rémy-lès-Chevreuse,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:474069:,2026-08-20 16:55:34+00:00,2026-08-20 16:55:34+00:00,2026-08-20 16:56:01+00:00,2026-08-20 16:55:54+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::d550896a-eab9-41c2-bc32-bdf45dc755e6:LOC_STIF:StopArea:SP:474069:,0.0,-0.11666666666666667,0.0,0.0,0,2026-08-20 18:55:34+02:00,18.0,3.0,17.15035035
SNCF_MAGENTA_PRD:VehicleJourney::c6676240-1c6b-4773-8e8e-21fe979d7896:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43193:,2026-08-20 17:14:50+00:00,2026-08-20 17:14:50+00:00,2026-08-20 17:15:20+00:00,2026-08-20 17:15:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::c6676240-1c6b-4773-8e8e-21fe979d7896:LOC_STIF:StopArea:SP:43193:,0.0,0.0,0.0,0.0,0,2026-08-20 19:14:50+02:00,19.0,3.0,36.41701701666667
SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC,B,Aller,Aéroport Charles de Gaulle 1 (Terminal 3),Massy-Palaiseau,STIF:StopArea:SP:43145:,2026-08-20 17:22:30+00:00,2026-08-20 17:22:30+00:00,2026-08-20 17:23:20+00:00,2026-08-20 17:23:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:38:24.978979+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::7effbe4c-3f07-4a0d-aaca-ad272b5a9dc5:LOC_STIF:StopArea:SP:43145:,0.0,0.0,0.0,0.0,0,2026-08-20 19:22:30+02:00,19.0,3.0,44.083683683333334
